证券简称,报告期,归属母公司所有者净利润(元),营业利润(元),证券代码,营业成本(元),营业收入(元),每股经营现金流量(元),净资产收益率,每股净资产(元),每股收益(元),营业利润率,毛利率
嘉事堂,2023-03-31,67734160.88,133317706.55,002462,6286096188.47,6756081779.54,2.406,1.634,14.2121,0.232199,1.973,6.96
沪电股份,2023-03-31,200292766.0,238954001.0,002463,1387249993.0,1867912147.0,0.333,2.326,4.5398,0.10518,12.793,25.73
海格通信,2023-03-31,42262143.45,52301023.83,002465,702573555.55,1034003874.15,-0.202,0.395,4.6448,0.018339,5.058,32.05
天齐锂业,2023-03-31,4875226485.4,11755837513.92,002466,1168235984.45,11448674607.22,3.008,9.202,32.2825,2.970486,102.683,89.8
二六三,2023-03-31,19832968.43,21322654.42,002467,110425124.33,209355011.81,0.015,0.869,1.647,0.014315,10.185,47.25
申通快递,2023-03-31,132883937.1,173088556.74,002468,8317414294.71,8743896520.64,0.257,1.608,5.4002,0.086807,1.98,4.88
三维化学,2023-03-31,45398315.42,55190458.25,002469,485343697.32,598406356.58,-0.097,1.719,4.0713,0.069966,9.223,18.89
ST金正,2023-03-31,-40258108.32,-23843294.74,002470,2507962633.52,2714402871.41,0.025,-1.365,0.8979,-0.012251,-0.878,7.61
中超控股,2023-03-31,-44140178.77,-45690544.81,002471,974161287.33,1059132244.57,-0.033,-3.304,1.0537,-0.034811,-4.314,8.02
双环传动,2023-03-31,171077673.04,191364197.28,002472,1419458993.39,1791568531.6,0.4,2.468,8.1525,0.201174,10.681,20.77
榕基软件,2023-03-31,-26804874.29,-27700475.26,002474,29925688.35,48674533.58,-0.057,-1.676,2.5703,-0.043081,-56.91,38.52
立讯精密,2023-03-31,2017931635.56,2176970388.76,002475,44934036513.55,49942325179.17,0.507,4.256,6.5814,0.283004,4.359,10.03
宝莫股份,2023-03-31,-3923995.1,-3387174.36,002476,82280416.66,98407036.72,0.05,-0.453,1.4163,-0.006412,-3.442,16.39
常宝股份,2023-03-31,198581019.29,190835308.36,002478,1476816949.79,1821589303.91,0.359,4.178,5.3397,0.223065,10.476,18.93
富春环保,2023-03-31,16588271.99,43018268.23,002479,809094921.76,939199160.54,0.024,0.413,4.6401,0.019177,4.58,13.85
新筑股份,2023-03-31,-80106161.83,-55024977.3,002480,218445343.3,354560478.0,0.029,-4.756,2.19,-0.104146,-15.519,38.39
双塔食品,2023-03-31,-60610480.14,-71350944.6,002481,549607669.06,523909959.95,0.038,-2.64,1.8609,-0.049129,-13.619,-4.9
ST广田,2023-03-31,-143199964.18,-142289013.92,002482,138504659.26,150347025.3,-0.027,,-3.2073,-0.093152,-94.64,7.88
润邦股份,2023-03-31,42096200.51,79315192.67,002483,944927985.72,1158129544.4,1.53,1.045,4.5717,0.044674,6.849,18.41
江海股份,2023-03-31,154383125.06,185109180.77,002484,877620851.83,1182598365.6,0.133,3.047,6.0392,0.183331,15.653,25.79
*ST雪发,2023-03-31,60354011.55,64829946.89,002485,193667683.04,188122228.44,0.02,4.175,2.6575,0.110945,34.462,-2.95
嘉麟杰,2023-03-31,5135201.28,5239921.58,002486,174538688.09,233338563.76,0.045,0.504,1.2253,0.006172,2.246,25.2
大金重工,2023-03-31,74749197.99,84742529.38,002487,692390262.76,854799369.1,-1.363,1.136,10.3204,0.117208,9.914,19.0
金固股份,2023-03-31,-15831523.52,-16231315.72,002488,635782087.25,693870376.54,-0.133,-0.393,4.0257,-0.015801,-2.339,8.37
浙江永强,2023-03-31,405732310.02,470803075.6,002489,1730800005.0,2437361482.97,0.548,9.754,1.9118,0.18648,19.316,28.99
山东墨龙,2023-03-31,-87097310.59,-88076596.24,002490,384212165.48,408037331.85,0.044,-9.665,1.1295,-0.109165,-21.585,5.84
通鼎互联,2023-03-31,119206431.17,145783275.84,002491,563843528.92,743658819.28,0.004,5.081,1.9075,0.096916,19.604,24.18
恒基达鑫,2023-03-31,25705348.22,32257805.18,002492,52242117.79,98219667.72,0.425,1.553,4.0864,0.06347,32.843,46.81
荣盛石化,2023-03-31,-1467816809.9,-3493506007.13,002493,66685174009.31,69720518872.77,-1.092,-3.204,4.5241,-0.144962,-5.011,4.35
华斯股份,2023-03-31,-5148226.21,-2970456.24,002494,55007864.38,75892526.12,0.023,-0.414,3.2933,-0.013645,-3.914,27.52
佳隆股份,2023-03-31,-1549438.04,-1161199.62,002495,54492162.34,68283570.46,-0.01,-0.133,1.2421,-0.001656,-1.701,20.2
辉丰股份,2023-03-31,10711121.07,6875772.38,002496,42268304.82,62614374.69,0.004,0.544,1.3061,0.007105,10.981,32.49
雅化集团,2023-03-31,592893363.71,675788685.88,002497,2162243264.46,3037693136.39,0.22,5.171,9.949,0.514413,22.247,28.82
汉缆股份,2023-03-31,175207706.16,200662732.89,002498,1186218849.24,1579466544.93,0.031,2.424,2.1728,0.052666,12.704,24.9
山西证券,2023-03-31,250552230.0,312688325.0,002500,,1140570820.0,-0.157,1.421,4.9132,0.069796,27.415,
利源精制,2023-03-31,-41543975.04,-40604357.23,002501,146819584.26,130083976.95,-0.042,-3.423,0.3419,-0.011703,-31.214,-12.87
鼎龙文化,2023-03-31,-9438962.37,-8173315.37,002502,71992127.25,101084923.03,-0.004,-0.877,1.1704,-0.01026,-8.086,28.78
*ST搜特,2023-03-31,-123326411.88,-112669064.01,002503,77763484.96,79305808.93,0.004,,-0.5931,-0.04041,-142.069,1.94
*ST弘高,2023-03-31,-14575210.45,-14499247.45,002504,25767724.14,27970888.42,0.001,,-0.3161,-0.191803,-51.837,7.88
鹏都农牧,2023-03-31,-39500793.85,-5742103.33,002505,4473354067.01,4960799886.9,-0.089,-0.756,0.8197,-0.006197,-0.116,9.83
协鑫集成,2023-03-31,27157298.86,27011204.32,002506,1385843403.9,1551418294.95,0.048,1.19,0.3902,0.004642,1.741,10.67
涪陵榨菜,2023-03-31,261354400.36,309614797.76,002507,332364880.24,760199455.92,-0.168,3.26,9.0313,0.294441,40.728,56.28
老板电器,2023-03-31,388734141.35,458652231.97,002508,984337364.16,2177271694.59,0.192,3.84,10.6671,0.409615,21.065,54.79
天汽模,2023-03-31,3022318.93,-2498408.37,002510,410295895.96,462264738.89,-0.078,0.149,2.0876,0.00321,-0.54,11.24
中顺洁柔,2023-03-31,89436714.84,103850059.35,002511,1494682167.06,2060542849.81,0.142,1.696,3.9539,0.066921,5.04,27.46
达华智能,2023-03-31,4621609.82,6906078.27,002512,597280864.15,678174466.18,-0.014,0.609,0.6618,0.004029,1.018,11.93
蓝丰生化,2023-03-31,-14727136.62,-19877571.05,002513,367748653.93,381711743.06,-0.09,-4.199,0.938,-0.039384,-5.207,3.66
宝馨科技,2023-03-31,10220805.17,12271420.38,002514,157222117.33,209327398.01,-0.105,0.887,1.6001,0.014195,5.862,24.89
金字火腿,2023-03-31,20855676.0,23248260.22,002515,83791691.73,119918800.56,0.042,1.35,1.5793,0.021318,19.387,30.13
旷达科技,2023-03-31,33138414.12,38262597.62,002516,235499294.85,314514365.29,0.029,0.879,2.5633,0.02253,12.166,25.12
恺英网络,2023-03-31,289801559.02,389758949.85,002517,154616837.74,954871461.79,0.177,6.054,2.2239,0.191263,40.818,83.81
科士达,2023-03-31,233588039.55,305994767.11,002518,953429373.61,1402730802.83,1.059,6.179,6.4904,0.401047,21.814,32.03
银河电子,2023-03-31,62788967.04,74222226.28,002519,171094417.95,315974381.52,-0.02,1.99,2.8007,0.055742,23.49,45.85
日发精机,2023-03-31,-33220880.64,-32249973.01,002520,337393543.59,373546527.35,0.059,-1.416,2.9322,-0.041513,-8.633,9.68
齐峰新材,2023-03-31,-1832218.97,276428.2,002521,748269090.63,796099694.54,0.228,-0.052,7.1629,-0.003704,0.035,6.01
浙江众成,2023-03-31,23453452.8,22219414.4,002522,328627290.22,398951717.68,-0.003,1.074,2.4103,0.025893,5.569,17.63
天桥起重,2023-03-31,4809985.61,595531.99,002523,160825454.71,210873110.62,-0.048,0.21,1.6197,0.003395,0.282,23.73
光正眼科,2023-03-31,-7849394.18,-6309366.67,002524,141167432.25,216369656.47,0.005,-2.956,0.5153,-0.015231,-2.916,34.76
山东矿机,2023-03-31,44615398.8,58744787.89,002526,394981934.28,522431972.79,0.002,1.529,1.6367,0.025026,11.244,24.4
新时达,2023-03-31,130036186.02,144811912.04,002527,748659253.06,911038914.44,-0.289,6.416,3.0569,0.196137,15.895,17.82
英飞拓,2023-03-31,-48442101.53,-46239753.2,002528,281567723.48,339378528.1,0.158,-4.03,1.0029,-0.040413,-13.625,17.03
海源复材,2023-03-31,-17229164.23,-19088256.59,002529,64626106.09,64841204.35,-0.084,-2.983,2.2212,-0.066266,-29.438,0.33
金财互联,2023-03-31,-8925726.14,-1479244.97,002530,223335532.58,301149597.35,-0.098,-0.656,1.7459,-0.011455,-0.491,25.84
天顺风能,2023-03-31,197397670.75,216286564.57,002531,1005244016.0,1362687634.25,0.006,2.392,4.5784,0.109513,15.872,26.23
天山铝业,2023-03-31,501448270.72,657135689.34,002532,6076484227.83,6943733101.44,0.022,2.149,5.017,0.107795,9.464,12.49
金杯电工,2023-03-31,114898262.24,151300735.49,002533,2615714807.69,2959331924.98,-1.074,3.071,5.0977,0.15655,5.113,11.61
西子洁能,2023-03-31,24551531.84,29052294.68,002534,1297680539.58,1551762714.41,-0.21,0.657,4.873,0.033214,1.872,16.37
ST林重,2023-03-31,25966575.43,29053267.18,002535,245922917.58,336010658.64,0.138,5.935,0.5457,0.03239,8.647,26.81
飞龙股份,2023-03-31,67815767.34,73320970.33,002536,734902206.34,945772256.79,0.179,2.864,4.7287,0.135439,7.752,22.3
海联金汇,2023-03-31,32187380.4,37989551.6,002537,1958035129.81,2150604185.12,-0.051,0.726,3.7792,0.027416,1.766,8.95
司尔特,2023-03-31,91538324.57,104724581.44,002538,683447144.59,883548175.35,-0.065,1.683,6.3723,0.107244,11.853,22.65
云图控股,2023-03-31,353764891.9,417984678.19,002539,4970462381.68,5677105030.98,-0.073,4.388,6.6754,0.292919,7.363,12.45
亚太科技,2023-03-31,104397956.04,118836373.98,002540,1271139801.58,1489607891.15,0.155,1.816,4.471,0.083507,7.978,14.67
鸿路钢构,2023-03-31,200921284.76,249758395.16,002541,4553342110.42,5017703018.77,0.244,2.375,11.8416,0.291186,4.978,9.25
中化岩土,2023-03-31,-36769223.87,-50978291.13,002542,309821602.58,352688276.58,-0.014,-1.257,1.5311,-0.020364,-14.454,12.15
万和电气,2023-03-31,123240519.21,143713424.99,002543,1121411266.34,1602519651.84,0.485,2.775,5.9716,0.165735,8.968,30.02
普天科技,2023-03-31,21817508.9,24715560.34,002544,967883351.0,1222418477.63,-0.784,0.575,5.5623,0.031958,2.022,20.82
东方铁塔,2023-03-31,169400214.48,220863826.48,002545,498639143.59,787345456.13,0.047,1.972,6.9051,0.136167,28.052,36.67
新联电子,2023-03-31,84445556.41,98825028.91,002546,74754346.25,113250245.83,0.02,2.579,3.9263,0.101248,87.263,33.99
春兴精工,2023-03-31,-7093074.39,-15583428.32,002547,477987349.98,591894760.99,0.102,-1.47,0.4278,-0.006288,-2.633,19.24
金新农,2023-03-31,-99054507.62,-96672670.63,002548,1048775685.38,1089319765.36,-0.213,-4.873,2.4749,-0.12288,-8.875,3.72
凯美特气,2023-03-31,-8925036.13,-12543481.26,002549,106709617.41,139404388.57,0.138,-0.717,1.9482,-0.013973,-8.998,23.45
千红制药,2023-03-31,85946847.7,102232381.64,002550,369499426.93,608218905.42,-0.022,3.389,1.9818,0.067156,16.808,39.25
尚荣医疗,2023-03-31,7031710.72,7780749.25,002551,249556083.8,309400196.89,-0.036,0.253,3.2818,0.008324,2.515,19.34
宝鼎科技,2023-03-31,-28134025.82,-33192254.61,002552,567825110.34,609978615.16,-0.121,-1.342,4.8141,-0.064585,-5.442,6.91
南方精工,2023-03-31,-27098436.7,-36587659.59,002553,93181215.46,133217727.47,0.053,-2.34,3.3284,-0.077869,-27.465,30.05
惠博普,2023-03-31,12234004.31,17807712.97,002554,370593900.6,500646465.58,0.096,0.489,1.8564,0.009083,3.557,25.98
三七互娱,2023-03-31,774563286.72,852660223.02,002555,819341141.33,3764728286.75,0.591,5.965,5.8549,0.349238,22.649,78.24
辉隆股份,2023-03-31,157294090.03,184022869.65,002556,4013259961.11,4325235519.54,-0.378,3.744,4.4044,0.16488,4.255,7.21
洽洽食品,2023-03-31,177934047.63,184740519.97,002557,954684223.32,1335544886.52,-0.395,3.231,10.6553,0.350953,13.833,28.52
巨人网络,2023-03-31,244773886.04,246937432.55,002558,68256382.8,507540726.58,0.073,2.053,5.9461,0.122086,48.654,86.55
亚威股份,2023-03-31,49980960.34,51954735.91,002559,386453181.69,509631582.98,0.152,2.804,3.2109,0.090035,10.195,24.17
通达股份,2023-03-31,34653459.12,45890796.17,002560,1094825285.91,1202673914.26,-0.146,1.365,4.8029,0.065555,3.816,8.97
徐家汇,2023-03-31,19971713.78,30249475.63,002561,66155598.95,151508511.37,0.208,0.888,5.4092,0.048036,19.966,56.34
兄弟科技,2023-03-31,10718516.56,23469802.36,002562,575186036.36,675752812.85,-0.072,0.32,3.0893,0.010084,3.473,14.88
森马服饰,2023-03-31,310983875.03,414694070.53,002563,1670885266.07,3001865677.61,0.145,2.774,4.1618,0.115432,13.815,44.34
顺灏股份,2023-03-31,8301471.27,9134803.14,002565,215101442.68,278890988.61,0.045,0.443,1.768,0.007832,3.275,22.87
益盛药业,2023-03-31,28702562.15,39719516.33,002566,70618510.44,250973766.69,0.243,1.314,6.5982,0.086727,15.826,71.86
唐人神,2023-03-31,-340178286.41,-353735800.83,002567,6384092650.5,6523067834.99,-0.223,-5.218,4.6982,-0.245156,-5.423,2.13
百润股份,2023-03-31,187852562.01,243364685.62,002568,262569271.82,760062438.72,0.059,4.749,3.5997,0.17888,32.019,65.45
ST步森,2023-03-31,-2053093.34,-1558796.38,002569,27250683.34,41883274.92,-0.06,-1.306,1.0914,-0.014257,-3.722,34.94
贝因美,2023-03-31,12250864.35,18178460.93,002570,406938508.82,717274967.43,0.022,0.796,1.4253,0.011343,2.534,43.27
德力股份,2023-03-31,-41151767.91,-52761476.88,002571,262541574.63,297037435.98,0.041,-3.234,3.2465,-0.104992,-17.763,11.61
索菲亚,2023-03-31,104335111.17,131107486.33,002572,1204629274.36,1804730367.76,0.211,1.773,6.4514,0.114356,7.265,33.25
清新环境,2023-03-31,117350070.49,181002075.76,002573,1653138513.68,2054909765.35,-0.169,1.797,4.5537,0.081806,8.808,19.55
明牌珠宝,2023-03-31,45762007.63,55649752.42,002574,1096899001.73,1230169761.56,0.23,1.537,5.639,0.08667,4.524,10.83
群兴玩具,2023-03-31,3366043.59,3545729.0,002575,3839810.17,8737070.25,0.002,0.422,1.288,0.00544,40.583,56.05
通达动力,2023-03-31,25460215.67,27704670.27,002576,424103892.99,501169765.55,0.027,2.226,6.9265,0.154211,5.528,15.38
雷柏科技,2023-03-31,4457950.25,5298338.71,002577,73149424.43,100456140.95,0.053,0.392,4.0198,0.015759,5.274,27.18
闽发铝业,2023-03-31,9671343.33,11906364.89,002578,525972415.62,559556412.64,-0.028,0.634,1.6264,0.010304,2.128,6.0
中京电子,2023-03-31,-62075412.24,-61949766.74,002579,555971937.78,607775861.39,0.094,-2.364,4.2872,-0.101328,-10.193,8.52
圣阳股份,2023-03-31,45572538.74,44559136.08,002580,478690289.71,586922515.63,-0.284,2.391,4.1987,0.100409,7.592,18.44
未名医药,2023-03-31,-21505965.06,-21146063.02,002581,14582127.66,75602502.59,-0.044,-0.914,3.5651,-0.093853,-27.97,80.71
好想你,2023-03-31,12270704.18,20366903.49,002582,304010933.7,414803269.13,0.264,0.29,9.5368,0.027684,4.91,26.71
海能达,2023-03-31,-56325223.36,-64509869.89,002583,435884737.64,856967728.06,0.044,-0.92,3.3718,-0.031015,-7.528,49.14
西陇科学,2023-03-31,10032938.44,10843265.98,002584,1821756346.94,1937787670.11,-0.024,0.433,3.9632,0.017144,0.56,5.99
双星新材,2023-03-31,2474335.87,2095898.56,002585,1229183355.04,1276951685.17,-0.301,0.025,8.4085,0.00214,0.164,3.74
ST围海,2023-03-31,-11991045.8,-16032668.18,002586,217599581.33,211307247.73,-0.162,-0.316,3.3163,-0.01048,-7.587,-2.98
奥拓电子,2023-03-31,3127060.05,1089817.13,002587,90964046.57,170825904.31,-0.134,0.226,2.1216,0.004799,0.638,46.75
史丹利,2023-03-31,214341836.19,245111213.54,002588,2572128242.53,3051379055.39,0.032,3.791,4.8867,0.185275,8.033,15.71
瑞康医药,2023-03-31,21159565.23,32977740.71,002589,1753394409.58,2073027669.16,0.05,0.389,3.6133,0.014062,1.591,15.42
万安科技,2023-03-31,1063151.79,1717022.8,002590,649680293.49,761721711.49,0.086,0.054,4.0945,0.002217,0.225,14.71
恒大高新,2023-03-31,-2197751.31,-2885817.06,002591,43829562.99,60250298.47,0.154,-0.309,2.3667,-0.007321,-4.79,27.25
ST八菱,2023-03-31,9601896.15,11335307.33,002592,73627201.36,95606109.47,-0.039,1.23,2.7553,0.033889,11.856,22.99
日上集团,2023-03-31,16249486.78,19400187.03,002593,783439835.79,862394843.29,-0.024,0.69,2.9282,0.020214,2.25,9.16
比亚迪,2023-03-31,4130063000.0,5298604000.0,002594,98706595000.0,120173608000.0,4.969,3.573,39.7014,1.418708,4.409,17.86
豪迈科技,2023-03-31,310706882.51,355942323.04,002595,1134202498.28,1645194984.86,0.167,4.05,9.5904,0.388384,21.635,31.06
海南瑞泽,2023-03-31,-26093463.01,-21881164.1,002596,290475746.98,359755333.96,0.017,-1.771,1.2839,-0.022738,-6.082,19.26
金禾实业,2023-03-31,245277710.94,291474719.32,002597,1005942652.97,1383603549.08,0.482,3.382,12.6752,0.437278,21.066,27.3
山东章鼓,2023-03-31,29372638.58,30447590.16,002598,376406636.21,515861297.86,-0.085,2.674,3.5203,0.094143,5.902,27.03
盛通股份,2023-03-31,-24380267.5,-24981171.95,002599,533978479.18,595986281.84,-0.022,-1.706,2.6578,-0.045351,-4.192,10.4
领益智造,2023-03-31,646721065.51,671237680.13,002600,5736071633.31,7214282592.17,0.362,3.628,2.5329,0.091881,9.304,20.49
龙佰集团,2023-03-31,579423850.87,747590520.24,002601,5365667786.83,6972260816.27,0.116,2.7,8.9774,0.242422,10.722,23.04
世纪华通,2023-03-31,433422948.21,531574593.57,002602,1296488136.68,3022637349.83,0.077,1.775,3.2775,0.058158,17.586,57.11
以岭药业,2023-03-31,1202514384.13,1456866835.64,002603,1378677079.37,3934956597.43,0.24,9.909,7.2634,0.719764,37.024,64.96
姚记科技,2023-03-31,198316302.96,239965318.76,002605,782372304.83,1188135712.82,0.273,6.818,7.0855,0.48306,20.197,34.15
大连电瓷,2023-03-31,20734320.16,23652998.48,002606,114094278.81,170390164.77,0.227,1.346,3.5055,0.047189,13.882,33.04
中公教育,2023-03-31,24302776.67,28405876.37,002607,420845859.36,888585683.99,-0.08,3.022,0.1304,0.003941,3.197,52.64
江苏国信,2023-03-31,255538354.29,489120571.03,002608,6808559916.88,7015862244.94,0.125,0.883,7.66,0.067637,6.972,2.95
捷顺科技,2023-03-31,-14956293.84,-21962291.86,002609,140880130.93,231748239.92,-0.051,-0.638,3.6103,-0.023035,-9.477,39.21
爱康科技,2023-03-31,32593520.29,43662193.32,002610,1075317154.9,1243645386.64,-0.043,1.127,0.6454,0.007276,3.511,13.54
东方精工,2023-03-31,84973342.92,121384004.68,002611,653454327.84,907101141.8,0.084,2.074,3.3013,0.068473,13.382,27.96
朗姿股份,2023-03-31,62049136.05,67084783.35,002612,496884735.46,1139399566.72,0.501,2.12,6.6156,0.140241,5.888,56.39
北玻股份,2023-03-31,29419146.94,37092923.86,002613,272646512.54,371547959.67,0.023,1.776,1.7679,0.031391,9.983,26.62
奥佳华,2023-03-31,19158027.94,22718679.6,002614,711363564.91,1182959019.74,0.128,0.409,7.3973,0.030728,1.92,39.87
哈尔斯,2023-03-31,3570843.9,4206885.07,002615,265196252.31,362454982.3,-0.215,0.254,3.0078,0.00765,1.161,26.83
长青集团,2023-03-31,16100489.96,27769142.25,002616,782645211.84,946724356.99,0.217,0.64,3.2068,0.0217,2.933,17.33
露笑科技,2023-03-31,45039501.79,40381945.59,002617,447137312.02,579209800.19,0.034,0.756,3.0965,0.023421,6.972,22.8
瑞和股份,2023-03-31,1112082.06,7930637.23,002620,290897193.11,336471406.8,-0.092,0.179,1.6472,0.002946,2.357,13.54
美吉姆,2023-03-31,-12558611.16,-12296633.57,002621,14017346.7,29536302.04,-0.024,-2.738,0.5579,-0.015274,-41.632,52.54
皓宸医疗,2023-03-31,-707071.25,-3105393.1,002622,70318835.04,129643591.18,0.004,-0.124,0.6807,-0.000842,-2.395,45.76
亚玛顿,2023-03-31,15641778.52,17504406.68,002623,753197036.5,808837183.25,-0.663,0.482,16.2887,0.078577,2.164,6.88
完美世界,2023-03-31,241302884.95,249882985.42,002624,663168608.68,1903728618.64,-0.08,2.576,4.8291,0.119952,13.126,65.16
光启技术,2023-03-31,100708222.41,112246225.19,002625,193521747.48,311615799.59,-0.008,1.208,3.8697,0.046741,36.021,37.9
金达威,2023-03-31,86951244.72,107824648.14,002626,497270542.34,790491584.29,0.386,2.343,6.0854,0.142558,13.64,37.09
三峡旅游,2023-03-31,20242173.45,27499628.17,002627,429698694.96,467427243.61,0.077,0.658,4.1668,0.027423,5.883,8.07
成都路桥,2023-03-31,4157245.65,2822864.99,002628,186040404.12,189679264.06,0.024,0.138,3.9682,0.005491,1.488,1.92
仁智股份,2023-03-31,-12503229.36,-12441931.64,002629,31087273.3,32638539.72,-0.051,-39.171,0.0731,-0.028635,-38.12,4.75
华西能源,2023-03-31,-131573927.62,-137021914.36,002630,154457656.17,157985434.29,0.057,-17.338,0.6427,-0.111428,-86.731,2.23
德尔未来,2023-03-31,-17357126.16,-19907083.54,002631,213877270.23,261484459.6,-0.025,-0.975,2.5556,-0.026352,-7.613,18.21
道明光学,2023-03-31,35912263.78,42424221.31,002632,202112416.87,296007117.81,0.094,1.509,3.8099,0.057497,14.332,31.72
申科股份,2023-03-31,-5766148.6,-5683704.14,002633,51127253.23,61363170.42,-0.005,-1.355,2.8368,-0.038441,-9.262,16.68
棒杰股份,2023-03-31,3814507.08,4879454.29,002634,72401054.41,100823094.74,0.032,0.414,2.0081,0.008304,4.84,28.19
安洁科技,2023-03-31,68206561.69,75728560.68,002635,668590924.67,880114933.23,0.177,1.161,8.597,0.099828,8.604,24.03
金安国纪,2023-03-31,17639457.18,23006335.84,002636,749543955.06,851557442.06,-0.085,0.499,4.8578,0.02423,2.702,11.98
